model	loader	kind	cache_mode	metric	rep	value	status
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	4	66479.13	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	steady_state_decode	warm	init_ms	5	83195.91	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	first_token_ms	1	27.64	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	first_token_ms	2	28.64	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	first_token_ms	3	28.30	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	first_token_ms	4	28.96	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	first_token_ms	5	28.37	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	init_ms	1	93012.66	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	init_ms	2	103107.77	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	init_ms	3	91106.16	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	init_ms	4	94400.08	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	init_ms	5	105421.60	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	ttft_ms	1	95906.37	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	ttft_ms	2	98407.07	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	ttft_ms	3	95522.38	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	ttft_ms	4	93650.69	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	cold	ttft_ms	5	96686.59	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	1	22.14	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	2	21.62	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	3	21.97	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	4	21.70	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	first_token_ms	5	21.96	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	1	89824.04	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	2	88659.22	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	3	101694.14	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	4	92860.17	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	init_ms	5	80054.14	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	1	89985.57	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	2	89075.87	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	3	90173.04	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	4	90042.05	predicted
Qwen/Qwen3-14B	ts_serverlessllm_default	ttft	warm	ttft_ms	5	90268.45	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	cold	init_ms	1	68042.60	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	cold	init_ms	2	69457.31	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	cold	init_ms	3	101639.20	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	cold	init_ms	4	86166.41	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	cold	init_ms	5	100961.74	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	1	88358.59	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	2	77335.49	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	3	65328.00	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	4	88195.87	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	load_only	warm	init_ms	5	88251.48	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	1	127.01	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	2	122.21	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	3	122.90	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	4	118.27	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_avg_ms	5	121.22	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	1	123.70	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	2	122.23	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	3	120.94	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	4	126.58	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_max_ms	5	127.04	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	1	119.96	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	2	122.82	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	3	121.53	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	4	126.22	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	decode_min_ms	5	123.16	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	1	92840.71	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	2	76244.70	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	3	100749.43	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	4	83133.90	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	cold	init_ms	5	106548.44	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	1	125.56	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	2	121.28	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	3	124.17	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	4	123.48	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_avg_ms	5	122.34	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	1	125.20	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	2	123.29	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	3	123.42	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	4	121.79	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_max_ms	5	121.51	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	1	122.80	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	2	123.05	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	3	125.25	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	4	119.29	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	decode_min_ms	5	122.89	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	1	99054.00	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	2	75535.21	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	3	71752.42	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	4	72962.29	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	steady_state_decode	warm	init_ms	5	90747.42	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	first_token_ms	1	27.44	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	first_token_ms	2	28.16	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	first_token_ms	3	27.77	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	first_token_ms	4	27.83	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	first_token_ms	5	27.98	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	init_ms	1	82247.85	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	init_ms	2	82323.57	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	init_ms	3	85717.28	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	init_ms	4	89211.78	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	init_ms	5	81393.45	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	ttft_ms	1	87141.95	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	ttft_ms	2	85501.33	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	ttft_ms	3	85545.38	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	ttft_ms	4	86401.68	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	cold	ttft_ms	5	83366.19	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	1	21.48	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	2	21.55	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	3	21.39	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	4	21.74	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	first_token_ms	5	21.52	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	1	72999.37	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	2	92916.54	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	3	103938.01	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	4	92688.44	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	init_ms	5	85497.29	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	1	84291.46	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	2	82956.28	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	3	82008.46	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	4	82622.13	predicted
Qwen/Qwen3-14B	ts_serverlessllm_sync	ttft	warm	ttft_ms	5	81884.51	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	cold	init_ms	1	262631.81	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	cold	init_ms	2	297413.52	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	cold	init_ms	3	297728.95	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	cold	init_ms	4	331213.64	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	cold	init_ms	5	306606.03	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	warm	init_ms	1	262768.54	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	warm	init_ms	2	306263.55	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	warm	init_ms	3	314005.65	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	warm	init_ms	4	325857.35	predicted
Qwen/Qwen3-32B	ts_safetensors_default	load_only	warm	init_ms	5	315911.65	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	1	264.70	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	2	248.24	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	3	259.27	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	4	257.27	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_avg_ms	5	249.41	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	1	252.23	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	2	249.11	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	3	252.25	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	4	250.64	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_max_ms	5	250.63	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	1	252.39	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	2	247.19	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	3	258.10	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	4	256.85	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	decode_min_ms	5	248.91	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	init_ms	1	342519.28	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	init_ms	2	293456.39	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	init_ms	3	274677.61	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	init_ms	4	328477.97	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	cold	init_ms	5	334415.73	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	1	248.94	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	2	255.34	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	3	262.59	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	4	267.90	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_avg_ms	5	248.27	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	1	254.79	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	2	246.92	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	3	267.48	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	4	250.93	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_max_ms	5	257.49	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	1	252.98	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	2	247.16	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	3	251.46	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	4	245.66	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	decode_min_ms	5	249.27	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	init_ms	1	290705.62	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	init_ms	2	302423.81	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	init_ms	3	243087.29	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	init_ms	4	295518.46	predicted
Qwen/Qwen3-32B	ts_safetensors_default	steady_state_decode	warm	init_ms	5	357752.77	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	first_token_ms	1	44.10	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	first_token_ms	2	45.25	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	first_token_ms	3	44.58	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	first_token_ms	4	42.42	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	first_token_ms	5	44.06	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	init_ms	1	302522.02	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	init_ms	2	341704.52	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	init_ms	3	319122.16	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	init_ms	4	314380.05	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	init_ms	5	337255.90	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	ttft_ms	1	320891.87	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	ttft_ms	2	319009.41	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	ttft_ms	3	324342.69	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	ttft_ms	4	311255.48	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	cold	ttft_ms	5	318745.01	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	first_token_ms	1	40.85	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	first_token_ms	2	38.14	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	first_token_ms	3	39.22	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	first_token_ms	4	39.97	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	first_token_ms	5	40.03	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	init_ms	1	291862.42	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	init_ms	2	310248.22	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	init_ms	3	278660.05	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	init_ms	4	323433.96	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	init_ms	5	304604.09	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	ttft_ms	1	310862.40	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	ttft_ms	2	305051.41	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	ttft_ms	3	303281.54	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	ttft_ms	4	308468.11	predicted
Qwen/Qwen3-32B	ts_safetensors_default	ttft	warm	ttft_ms	5	295153.35	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	cold	init_ms	1	197307.07	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	cold	init_ms	2	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	cold	init_ms	3	527920.86	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	cold	init_ms	4	750565.85	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	cold	init_ms	5	142685.52	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	warm	init_ms	1	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	warm	init_ms	2	523980.48	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	warm	init_ms	3	62110.61	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	warm	init_ms	4	119872.51	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	load_only	warm	init_ms	5	626831.36	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	1	250.80	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	2	251.67	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	3	260.75	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	4	255.60	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_avg_ms	5	247.23	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	1	260.48	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	2	244.06	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	3	257.97	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	4	255.35	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_max_ms	5	250.22	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	1	248.55	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	2	246.86	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	3	261.21	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	4	253.11	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	decode_min_ms	5	249.30	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	init_ms	1	445868.37	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	init_ms	2	625940.31	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	init_ms	3	373042.99	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	init_ms	4	481005.79	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	cold	init_ms	5	554390.71	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	1	253.23	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	2	254.53	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	3	252.35	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	4	247.91	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_avg_ms	5	246.52	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	1	255.61	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	2	249.74	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	3	253.22	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	4	252.07	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_max_ms	5	258.25	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	1	254.16	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	2	254.29	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	3	251.29	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	4	252.04	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	decode_min_ms	5	251.02	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	init_ms	1	306385.35	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	init_ms	2	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	init_ms	3	239688.36	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	init_ms	4	335593.17	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	steady_state_decode	warm	init_ms	5	341958.24	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	first_token_ms	1	45.14	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	first_token_ms	2	45.74	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	first_token_ms	3	45.78	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	first_token_ms	4	45.63	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	first_token_ms	5	45.01	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	init_ms	1	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	init_ms	2	288142.75	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	init_ms	3	396942.93	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	init_ms	4	328293.24	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	init_ms	5	33600.02	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	ttft_ms	1	287758.71	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	ttft_ms	2	284424.65	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	ttft_ms	3	282729.93	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	ttft_ms	4	280275.50	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	cold	ttft_ms	5	282650.96	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	first_token_ms	1	50.30	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	first_token_ms	2	49.41	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	first_token_ms	3	49.47	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	first_token_ms	4	48.60	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	first_token_ms	5	52.36	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	init_ms	1	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	init_ms	2	1.00	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	init_ms	3	112675.44	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	init_ms	4	288975.12	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	init_ms	5	672150.94	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	ttft_ms	1	242954.01	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	ttft_ms	2	241929.76	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	ttft_ms	3	244906.08	predicted
Qwen/Qwen3-32B	ts_safetensors_sync	ttft	warm	ttft_ms	4	240940.20	predicted
